line,id,source_file,type,course_code,decision,issues,question,answer
1668,ACE6333-07,faie_full_qa.jsonl,,ACE6333,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What key contents/topics are covered in ACE6333 (Deep Learning and Generative AI Technology)?,Not specified in the provided FAIE course catalog excerpt.
1669,ACE6333-08,faie_full_qa.jsonl,,ACE6333,review,repeated_answer_template,Is ACE6333 (Deep Learning and Generative AI Technology) more theory-based or includes practical/lab work?,The catalog excerpt indicates laboratory/practical components where listed under assessment or contact hours. Specific lab/practical details are not clearly stated in the excerpt.
1670,ACE6333-09,faie_full_qa.jsonl,,ACE6333,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What skills or outcomes can a student expect from ACE6333 (Deep Learning and Generative AI Technology)?,Not specified in the provided FAIE course catalog excerpt.
1671,ACE6333-10,faie_full_qa.jsonl,,ACE6333,cut_or_rewrite,low_user_value_question,Where in the original PDF is ACE6333 (Deep Learning and Generative AI Technology) listed?,Original PDF page(s) recorded in the cleaned catalog: 16
1672,ACE6343-01,faie_full_qa.jsonl,,ACE6343,review,repeated_answer_template,What is ACE6343 (System Administration) about?,To provide students with practical knowledge of system administration and management.
1673,ACE6343-02,faie_full_qa.jsonl,,ACE6343,review,too_short_answer;repeated_answer_template;numeric_answer_needs_context,How many credits is ACE6343 (System Administration)?,3
1674,ACE6343-03,faie_full_qa.jsonl,,ACE6343,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the prerequisites for ACE6343 (System Administration)?,No prerequisites were detected in the catalog excerpt.
1675,ACE6343-04,faie_full_qa.jsonl,,ACE6343,review,repeated_answer_template,What is the main objective of ACE6343 (System Administration)?,To provide students with practical knowledge of system administration and management.
1676,ACE6343-05,faie_full_qa.jsonl,,ACE6343,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,How is ACE6343 (System Administration) assessed?,Not specified in the provided FAIE course catalog excerpt.
1677,ACE6343-06,faie_full_qa.jsonl,,ACE6343,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the contact hours for ACE6343 (System Administration)?,Not specified in the provided FAIE course catalog excerpt.
1678,ACE6343-07,faie_full_qa.jsonl,,ACE6343,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What key contents/topics are covered in ACE6343 (System Administration)?,Not specified in the provided FAIE course catalog excerpt.
1679,ACE6343-08,faie_full_qa.jsonl,,ACE6343,review,repeated_answer_template,Is ACE6343 (System Administration) more theory-based or includes practical/lab work?,The catalog excerpt indicates laboratory/practical components where listed under assessment or contact hours. Specific lab/practical details are not clearly stated in the excerpt.
1680,ACE6343-09,faie_full_qa.jsonl,,ACE6343,review,repeated_answer_template,What skills or outcomes can a student expect from ACE6343 (System Administration)?,To provide students with practical knowledge of system administration and management.
1681,ACE6343-10,faie_full_qa.jsonl,,ACE6343,cut_or_rewrite,low_user_value_question,Where in the original PDF is ACE6343 (System Administration) listed?,Original PDF page(s) recorded in the cleaned catalog: 17
1682,AEE6113-01,faie_full_qa.jsonl,,AEE6113,review,repeated_answer_template,What is AEE6113 (Electronics I) about?,To provide students with fundamental knowledge of electronic devices and circuits.
1683,AEE6113-02,faie_full_qa.jsonl,,AEE6113,review,too_short_answer;repeated_answer_template;numeric_answer_needs_context,How many credits is AEE6113 (Electronics I)?,3
1684,AEE6113-03,faie_full_qa.jsonl,,AEE6113,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the prerequisites for AEE6113 (Electronics I)?,No prerequisites were detected in the catalog excerpt.
1685,AEE6113-04,faie_full_qa.jsonl,,AEE6113,review,repeated_answer_template,What is the main objective of AEE6113 (Electronics I)?,To provide students with fundamental knowledge of electronic devices and circuits.
1686,AEE6113-05,faie_full_qa.jsonl,,AEE6113,keep,,How is AEE6113 (Electronics I) assessed?,"Test/Quiz: 20%, Assignment: 30%, Final Examination: 50% Laboratory: Advanced electronics circuits labs"
1687,AEE6113-06,faie_full_qa.jsonl,,AEE6113,review,repeated_answer_template,What are the contact hours for AEE6113 (Electronics I)?,"44 hours (lectures, tutorials and laboratory experiments)"
1688,AEE6113-07,faie_full_qa.jsonl,,AEE6113,keep,,What key contents/topics are covered in AEE6113 (Electronics I)?,"circuits, flip-flops, counters, shift registers, memory circuits, digital system design. Course Learning CO1 – Understand digital logic and circuits (cognitive – understanding,"
1689,AEE6113-08,faie_full_qa.jsonl,,AEE6113,review,repeated_answer_template,Is AEE6113 (Electronics I) more theory-based or includes practical/lab work?,The catalog excerpt indicates laboratory/practical components where listed under assessment or contact hours. This excerpt includes lab/practical mentions.
1690,AEE6113-09,faie_full_qa.jsonl,,AEE6113,review,repeated_answer_template,What skills or outcomes can a student expect from AEE6113 (Electronics I)?,To provide students with fundamental knowledge of electronic devices and circuits.
1691,AEE6113-10,faie_full_qa.jsonl,,AEE6113,cut_or_rewrite,low_user_value_question,Where in the original PDF is AEE6113 (Electronics I) listed?,"Original PDF page(s) recorded in the cleaned catalog: 30, 31, 34"
1692,AEE6123-01,faie_full_qa.jsonl,,AEE6123,review,repeated_answer_template,What is AEE6123 (Electronics II) about?,To provide advanced knowledge of electronic circuits and systems.
1693,AEE6123-02,faie_full_qa.jsonl,,AEE6123,review,too_short_answer;repeated_answer_template;numeric_answer_needs_context,How many credits is AEE6123 (Electronics II)?,3
1694,AEE6123-03,faie_full_qa.jsonl,,AEE6123,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the prerequisites for AEE6123 (Electronics II)?,No prerequisites were detected in the catalog excerpt.
1695,AEE6123-04,faie_full_qa.jsonl,,AEE6123,review,repeated_answer_template,What is the main objective of AEE6123 (Electronics II)?,To provide advanced knowledge of electronic circuits and systems.
1696,AEE6123-05,faie_full_qa.jsonl,,AEE6123,keep,,How is AEE6123 (Electronics II) assessed?,"Test/Quiz: 20%, Assignment: 30%, Final Examination: 50% Laboratory: Power electronics circuits and applications labs Course Power semiconductor devices, converters (AC-DC, DC-DC, DC-AC), PWM"
1697,AEE6123-06,faie_full_qa.jsonl,,AEE6123,review,repeated_answer_template,What are the contact hours for AEE6123 (Electronics II)?,"44 hours (lectures, tutorials and laboratory experiments)"
1698,AEE6123-07,faie_full_qa.jsonl,,AEE6123,keep,,What key contents/topics are covered in AEE6123 (Electronics II)?,"techniques, control circuits, thermal management, reliability, industrial applications. Course Learning CO1 – Understand power electronic devices (cognitive – understanding,"
1699,AEE6123-08,faie_full_qa.jsonl,,AEE6123,review,repeated_answer_template,Is AEE6123 (Electronics II) more theory-based or includes practical/lab work?,The catalog excerpt indicates laboratory/practical components where listed under assessment or contact hours. This excerpt includes lab/practical mentions.
1700,AEE6123-09,faie_full_qa.jsonl,,AEE6123,review,repeated_answer_template,What skills or outcomes can a student expect from AEE6123 (Electronics II)?,To provide advanced knowledge of electronic circuits and systems.
1701,AEE6123-10,faie_full_qa.jsonl,,AEE6123,cut_or_rewrite,low_user_value_question,Where in the original PDF is AEE6123 (Electronics II) listed?,"Original PDF page(s) recorded in the cleaned catalog: 30, 32"
1702,AEE6133-01,faie_full_qa.jsonl,,AEE6133,review,repeated_answer_template,What is AEE6133 (Electronics III) about?,To provide students with knowledge of digital electronics and logic circuits.
1703,AEE6133-02,faie_full_qa.jsonl,,AEE6133,review,too_short_answer;repeated_answer_template;numeric_answer_needs_context,How many credits is AEE6133 (Electronics III)?,3
1704,AEE6133-03,faie_full_qa.jsonl,,AEE6133,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the prerequisites for AEE6133 (Electronics III)?,No prerequisites were detected in the catalog excerpt.
1705,AEE6133-04,faie_full_qa.jsonl,,AEE6133,review,repeated_answer_template,What is the main objective of AEE6133 (Electronics III)?,To provide students with knowledge of digital electronics and logic circuits.
1706,AEE6133-05,faie_full_qa.jsonl,,AEE6133,keep,,How is AEE6133 (Electronics III) assessed?,"Test/Quiz: 20%, Assignment: 30%, Final Examination: 50% Laboratory: Telecommunications systems labs Course Analog and digital communication, modulation techniques, multiplexing,"
1707,AEE6133-06,faie_full_qa.jsonl,,AEE6133,review,repeated_answer_template,What are the contact hours for AEE6133 (Electronics III)?,"44 hours (lectures, tutorials and laboratory experiments)"
1708,AEE6133-07,faie_full_qa.jsonl,,AEE6133,keep,,What key contents/topics are covered in AEE6133 (Electronics III)?,"transmission media, telephone systems, wireless communications, satellite communications, network basics."
1709,AEE6133-08,faie_full_qa.jsonl,,AEE6133,review,repeated_answer_template,Is AEE6133 (Electronics III) more theory-based or includes practical/lab work?,The catalog excerpt indicates laboratory/practical components where listed under assessment or contact hours. This excerpt includes lab/practical mentions.
1710,AEE6133-09,faie_full_qa.jsonl,,AEE6133,review,repeated_answer_template,What skills or outcomes can a student expect from AEE6133 (Electronics III)?,To provide students with knowledge of digital electronics and logic circuits.
1711,AEE6133-10,faie_full_qa.jsonl,,AEE6133,cut_or_rewrite,low_user_value_question,Where in the original PDF is AEE6133 (Electronics III) listed?,"Original PDF page(s) recorded in the cleaned catalog: 31, 32"
1712,AEE6143-01,faie_full_qa.jsonl,,AEE6143,review,repeated_answer_template,What is AEE6143 (Power Electronics) about?,To provide students with knowledge of power electronic devices and applications.
1713,AEE6143-02,faie_full_qa.jsonl,,AEE6143,review,too_short_answer;repeated_answer_template;numeric_answer_needs_context,How many credits is AEE6143 (Power Electronics)?,3
1714,AEE6143-03,faie_full_qa.jsonl,,AEE6143,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the prerequisites for AEE6143 (Power Electronics)?,No prerequisites were detected in the catalog excerpt.
1715,AEE6143-04,faie_full_qa.jsonl,,AEE6143,review,repeated_answer_template,What is the main objective of AEE6143 (Power Electronics)?,To provide students with knowledge of power electronic devices and applications.
1716,AEE6143-05,faie_full_qa.jsonl,,AEE6143,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,How is AEE6143 (Power Electronics) assessed?,Not specified in the provided FAIE course catalog excerpt.
1717,AEE6143-06,faie_full_qa.jsonl,,AEE6143,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the contact hours for AEE6143 (Power Electronics)?,Not specified in the provided FAIE course catalog excerpt.
1718,AEE6143-07,faie_full_qa.jsonl,,AEE6143,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What key contents/topics are covered in AEE6143 (Power Electronics)?,Not specified in the provided FAIE course catalog excerpt.
1719,AEE6143-08,faie_full_qa.jsonl,,AEE6143,review,repeated_answer_template,Is AEE6143 (Power Electronics) more theory-based or includes practical/lab work?,The catalog excerpt indicates laboratory/practical components where listed under assessment or contact hours. Specific lab/practical details are not clearly stated in the excerpt.
1720,AEE6143-09,faie_full_qa.jsonl,,AEE6143,review,repeated_answer_template,What skills or outcomes can a student expect from AEE6143 (Power Electronics)?,To provide students with knowledge of power electronic devices and applications.
1721,AEE6143-10,faie_full_qa.jsonl,,AEE6143,cut_or_rewrite,low_user_value_question,Where in the original PDF is AEE6143 (Power Electronics) listed?,Original PDF page(s) recorded in the cleaned catalog: 32
1722,AEE6153-01,faie_full_qa.jsonl,,AEE6153,review,repeated_answer_template,What is AEE6153 (Telecommunications) about?,To provide students with knowledge of telecommunications systems and technologies.
1723,AEE6153-02,faie_full_qa.jsonl,,AEE6153,review,too_short_answer;repeated_answer_template;numeric_answer_needs_context,How many credits is AEE6153 (Telecommunications)?,3
1724,AEE6153-03,faie_full_qa.jsonl,,AEE6153,cut_or_rewrite,placeholder_or_non_answer;repeated_answer_template,What are the prerequisites for AEE6153 (Telecommunications)?,No prerequisites were detected in the catalog excerpt.
1725,AEE6153-04,faie_full_qa.jsonl,,AEE6153,review,repeated_answer_template,What is the main objective of AEE6153 (Telecommunications)?,To provide students with knowledge of telecommunications systems and technologies.
1726,AEE6153-05,faie_full_qa.jsonl,,AEE6153,keep,,How is AEE6153 (Telecommunications) assessed?,"Test/Quiz: 20%, Assignment: 30%, Final Examination: 50% Laboratory: Telecommunications systems labs Course Analog communications, modulation techniques (AM, FM, PM),"
